28, 102.83, 3710, 88
29, 102.83, 3770, 94
30, 102.83, 3331, 182
31, 102.83, 3455, 169
32, 102.92, 4580, 64
33, 102.92, 0, 15
34, 102.92, 9695, 48
35, 102.92, 4470, 40
36, 102.92, 4663, 56
37, 102.92, 4556, 46
38, 102.92, 4090, 63
39, 102.92, 4113, 68
40, 102.92, 0, 29
41, 102.92, 4918, 43
42, 102.92, 4118, 53
43, 102.92, 4243, 59
44, 102.92, 5430, 64
45, 102.92, 5976, 50
46, 102.92, 5265, 53
47, 102.92, 5484, 59
48, 102.92, 7837, 38
49, 102.92, 0, 15
50, 102.92, 7123, 48
51, 102.92, 7750, 45
52, 102.92, 7656, 33
53, 102.92, 5284, 70
54, 102.92, 4628, 68
55, 102.92, 4394, 48
56, 102.92, 10635, 30
57, 102.92, 7717, 55
58, 102.92, 5529, 58
59, 102.92, 5769, 63
60, 102.92, 7963, 39
61, 102.92, 7641, 29
62, 102.92, 7762, 31
63, 102.92, 9003, 41
32, 103.1, 4615, 47
33, 103.1, 4578, 76
34, 103.1, 9701, 54
35, 103.1, 4548, 41
36, 103.1, 4649, 55
37, 103.1, 4553, 41
38, 103.1, 4088, 72
39, 103.1, 4124, 81
40, 103.1, 4499, 75
41, 103.1, 4885, 40
42, 103.1, 0, 30
43, 103.1, 4238, 61
44, 103.1, 5407, 71
45, 103.1, 5694, 50
46, 103.1, 5266, 49
47, 103.1, 5492, 51
48, 103.1, 7846, 36
49, 103.1, 7682, 25
50, 103.1, 7469, 58
51, 103.1, 7748, 44
52, 103.1, 7663, 34
53, 103.1, 0, 15
54, 103.1, 4509, 51
55, 103.1, 4379, 48
56, 103.1, 10650, 28
57, 103.1, 7725, 54
58, 103.1, 5511, 53
59, 103.1, 5757, 48
60, 103.1, 7921, 40
61, 103.1, 7622, 26
62, 103.1, 7774, 76
63, 103.1, 7888, 24
32, 103.28, 4608, 47
33, 103.28, 4591, 58
34, 103.28, 9692, 54
35, 103.28, 4594, 42
36, 103.28, 4647, 64
37, 103.28, 0, 15
38, 103.28, 4086, 75
39, 103.28, 4121, 64
40, 103.28, 4475, 66
41, 103.28, 4801, 51
42, 103.28, 4123, 79
43, 103.28, 4237, 53
44, 103.28, 5484, 60
45, 103.28, 5880, 55
46, 103.28, 5260, 66
47, 103.28, 5557, 64
48, 103.28, 7857, 40
49, 103.28, 7739, 38
50, 103.28, 7472, 59
51, 103.28, 7761, 48
52, 103.28, 7671, 33
53, 103.28, 5276, 59
54, 103.28, 7718, 37
55, 103.28, 0, 15
56, 103.28, 10668, 26
57, 103.28, 7732, 55
58, 103.28, 5525, 52
59, 103.28, 5595, 46
60, 103.28, 7947, 37
61, 103.28, 0, 15
62, 103.28, 7668, 60
63, 103.28, 8923, 32
0, 103.37, 2298, 72
1, 103.37, 2252, 87
2, 103.37, 3449, 133
3, 103.37, 3534, 73
4, 103.37, 2269, 145
5, 103.37, 1885, 143
6, 103.37, 2031, 111
7, 103.37, 2045, 129
8, 103.37, 2342, 72
9, 103.37, 2423, 83
10, 103.37, 2077, 92
11, 103.37, 2147, 64
12, 103.37, 2871, 85
13, 103.37, 2901, 64
14, 103.37, 2498, 139
15, 103.37, 2544, 79
16, 103.37, 3379, 117
17, 103.37, 3127, 144
18, 103.37, 2618, 97
19, 103.37, 2598, 156
20, 103.37, 3223, 60
21, 103.37, 3268, 84
22, 103.37, 2659, 98
23, 103.37, 2709, 85
24, 103.37, 3813, 93
25, 103.37, 0, 15
26, 103.37, 3507, 68
27, 103.37, 3401, 72
28, 103.37, 3760, 94
29, 103.37, 3738, 98
30, 103.37, 3327, 170
31, 103.37, 3444, 161
32, 103.55, 4620, 53
33, 103.55, 4608, 56
34, 103.55, 0, 24
35, 103.55, 0, 15
36, 103.55, 0, 28
37, 103.55, 4615, 38
38, 103.55, 4091, 66
39, 103.55, 0, 15
40, 103.55, 4485, 59
41, 103.55, 4897, 46
42, 103.55, 0, 31
43, 103.55, 4217, 53
44, 103.55, 5435, 63
45, 103.55, 5624, 53
46, 103.55, 5242, 48
47, 103.55, 5611, 46
48, 103.55, 7878, 36
49, 103.55, 7743, 33
50, 103.55, 7358, 62
51, 103.55, 7774, 45
52, 103.55, 7671, 33
53, 103.55, 0, 15
54, 103.55, 4532, 47
55, 103.55, 7607, 28
56, 103.55, 10682, 25
57, 103.55, 7750, 56
58, 103.55, 5563, 56
59, 103.55, 5732, 52
60, 103.55, 7878, 30
61, 103.55, 0, 15
62, 103.55, 7675, 65
63, 103.55, 8745, 28
32, 103.73, 4728, 44
33, 103.73, 4597, 59
34, 103.73, 9740, 44
35, 103.73, 4525, 39
36, 103.73, 4667, 66
37, 103.73, 4666, 40
38, 103.73, 4074, 73
39, 103.73, 4157, 106
40, 103.73, 4514, 58
41, 103.73, 0, 15
42, 103.73, 4113, 65
43, 103.73, 4214, 64
44, 103.73, 0, 28
45, 103.73, 5593, 62
46, 103.73, 5239, 56
47, 103.73, 5607, 51
48, 103.73, 7861, 27
49, 103.73, 7742, 34
50, 103.73, 7470, 37
51, 103.73, 7781, 46
52, 103.73, 7679, 34
53, 103.73, 5075, 44
54, 103.73, 4508, 62
55, 103.73, 4295, 40
56, 103.73, 8079, 21
57, 103.73, 7764, 48
58, 103.73, 5586, 52
59, 103.73, 5542, 54
60, 103.73, 7821, 31
61, 103.73, 7688, 20
62, 103.73, 7687, 64
63, 103.73, 8664, 26
32, 103.91, 4693, 50
33, 103.91, 4607, 53
34, 103.91, 9743, 50
35, 103.91, 0, 15
36, 103.91, 4675, 53
37, 103.91, 4682, 46
38, 103.91, 4075, 64
39, 103.91, 4151, 70
40, 103.91, 4504, 65
41, 103.91, 4655, 43
42, 103.91, 4135, 48
43, 103.91, 4199, 66
44, 103.91, 5467, 60
45, 103.91, 5541, 47
46, 103.91, 5273, 50
47, 103.91, 5508, 53
48, 103.91, 7840, 74
49, 103.91, 7782, 33
50, 103.91, 7408, 53
51, 103.91, 7807, 47
52, 103.91, 7683, 33
53, 103.91, 5106, 51
54, 103.91, 4500, 47
55, 103.91, 4314, 53
56, 103.91, 10702, 33
57, 103.91, 0, 15
58, 103.91, 5554, 61
59, 103.91, 5576, 47
60, 103.91, 7780, 44
61, 103.91, 7684, 18
62, 103.91, 7698, 63
63, 103.91, 8621, 33
0, 104.0, 2303, 69
1, 104.0, 2253, 95
2, 104.0, 3477, 105
3, 104.0, 3546, 69
4, 104.0, 2273, 139
5, 104.0, 2244, 134
6, 104.0, 2040, 107
7, 104.0, 2051, 117
8, 104.0, 2346, 72
9, 104.0, 2446, 72
10, 104.0, 2083, 74
11, 104.0, 2154, 60
12, 104.0, 2867, 66
13, 104.0, 2892, 66
14, 104.0, 2504, 136
15, 104.0, 2550, 73
16, 104.0, 3379, 109
17, 104.0, 3148, 143
18, 104.0, 2624, 94
19, 104.0, 2602, 140
20, 104.0, 3217, 55
21, 104.0, 0, 15
22, 104.0, 2649, 98
23, 104.0, 2696, 86
24, 104.0, 3848, 84
25, 104.0, 3705, 98
26, 104.0, 3503, 63
27, 104.0, 3429, 82
28, 104.0, 3790, 115
29, 104.0, 3782, 104
30, 104.0, 3343, 140
31, 104.0, 3427, 140
32, 104.18, 4793, 49
33, 104.18, 4617, 67
34, 104.18, 7662, 47
35, 104.18, 4490, 53
36, 104.18, 4689, 56
37, 104.18, 0, 15
38, 104.18, 4069, 75
39, 104.18, 4114, 59
40, 104.18, 4519, 62
41, 104.18, 4668, 42
42, 104.18, 4119, 52
43, 104.18, 4211, 54
44, 104.18, 5443, 63
45, 104.18, 5539, 53
46, 104.18, 5352, 47
47, 104.18, 5456, 64
