000225,	757.375000,	594.166687,	-40.105394,	-5.488500,	1505.422401,	69,	74,	78
000226,	791.964294,	569.642883,	-7.074538,	-26.726038,	1408.620644,	67,	72,	75
000227,	758.719971,	570.840027,	-38.508014,	-27.201838,	1492.557621,	71,	74,	81
000228,	697.673462,	570.204102,	-96.256628,	-28.028435,	1505.089569,	123,	121,	107
000229,	612.193542,	590.000000,	-176.641559,	-9.405510,	1504.881668,	128,	125,	110
000230,	477.711548,	627.750000,	-298.221478,	25.677761,	1480.519581,	155,	139,	116
000231,	432.021729,	642.891296,	-338.434671,	39.447714,	1471.541977,	161,	149,	117
000232,	654.571411,	637.987000,	-96.817475,	25.289425,	1065.182304,	90,	94,	93
000233,	817.000000,	644.699158,	9.280773,	24.402514,	873.484516,	56,	64,	73
000234,	772.774170,	658.362915,	-14.736121,	31.589230,	866.008282,	62,	70,	73
000235,	461.392395,	705.202515,	-207.182722,	64.369917,	978.986740,	119,	121,	107
000236,	298.264160,	732.358521,	-327.091071,	86.287020,	1043.070221,	144,	144,	123
000237,	70.179489,	769.692322,	-554.855234,	129.010727,	1216.420174,	155,	149,	124
000238,	642.554443,	671.851501,	-88.226833,	40.263000,	896.582508,	88,	94,	90
000239,	848.983459,	640.256226,	25.044272,	20.582210,	818.048286,	74,	74,	75
000240,	656.126343,	663.894714,	-86.320502,	38.335189,	959.958935,	87,	91,	95
000241,	791.250000,	635.635437,	-4.992392,	20.332122,	912.894535,	63,	69,	69
000242,	507.731354,	671.074646,	-225.459598,	54.827849,	1234.259510,	124,	125,	119
000243,	408.944458,	689.666687,	-357.655815,	82.008330,	1463.345337,	134,	135,	123
000244,	602.790710,	663.511658,	-169.155151,	54.476765,	1372.390938,	99,	100,	96
000245,	619.500000,	698.533325,	-177.423384,	96.853828,	1572.728062,	92,	95,	98
000246,	690.909119,	700.787903,	-102.774583,	94.952342,	1507.360935,	78,	84,	83
000247,	709.520020,	702.719971,	-90.762985,	103.041260,	1605.004501,	75,	83,	85
000248,	736.583313,	696.541687,	-63.785963,	97.103851,	1609.316826,	75,	79,	88
000249,	747.448303,	695.413818,	-53.126178,	96.456856,	1617.490768,	74,	82,	83
000250,	763.709656,	708.548401,	-36.737849,	109.886938,	1619.729996,	116,	122,	122
000251,	840.333313,	706.333313,	34.254899,	90.308398,	1358.872700,	97,	86,	92
000253,	1547.000000,	523.000000,	279.155698,	-28.775085,	597.923851,	123,	105,	107
000254,	612.000000,	782.000000,	-190.516817,	184.436493,	1621.419716,	42,	53,	59
000255,	533.727295,	819.909119,	-266.738585,	220.293879,	1602.799416,	60,	67,	75
000256,	1537.000000,	514.000000,	280.886777,	-32.776476,	609.794903,	127,	113,	112
000258,	1513.599976,	518.400024,	276.998935,	-31.674758,	621.073866,	131,	111,	106
000259,	1511.326904,	517.596130,	277.549914,	-32.152850,	624.297857,	122,	108,	103
000260,	1357.021240,	566.893616,	231.684469,	-13.770094,	665.495539,	128,	110,	108
000261,	1505.250000,	514.785706,	276.356391,	-33.391726,	626.969481,	128,	111,	110
000262,	1366.542358,	561.779663,	234.054792,	-15.789910,	661.005592,	136,	119,	115
000263,	1504.240723,	515.074097,	273.152851,	-32.940090,	620.589733,	127,	113,	112
000264,	1507.759277,	516.000000,	273.494647,	-32.459554,	618.277216,	122,	110,	110
000265,	1511.108643,	517.760864,	274.162400,	-31.706658,	616.867542,	122,	108,	103
000266,	1538.000000,	511.000000,	281.002188,	-33.887798,	609.218836,	122,	110,	114
000268,	626.500000,	802.000000,	-171.120474,	199.229600,	1578.056240,	53,	62,	71
000269,	877.500000,	729.000000,	59.597287,	99.200646,	1230.395603,	89,	77,	77
000270,	812.500000,	759.500000,	12.156840,	155.121274,	1556.075478,	27,	34,	44
000271,	807.000000,	760.000000,	6.829817,	156.110106,	1561.101055,	19,	26,	36
000272,	798.500000,	765.000000,	-1.467687,	161.445578,	1565.532875,	27,	36,	45
000273,	780.750000,	772.250000,	-18.792014,	168.151916,	1561.933613,	18,	27,	36
000274,	1555.000000,	512.000000,	278.877263,	-32.504900,	590.998173,	133,	113,	108
000276,	1537.000000,	507.000000,	276.197462,	-34.852597,	599.614573,	118,	106,	108
000277,	500.500000,	882.000000,	-289.644708,	272.720560,	1547.350693,	59,	66,	72
000279,	1504.500000,	510.937500,	269.411596,	-34.058865,	611.864519,	127,	109,	112
000280,	1329.926880,	572.414612,	222.228832,	-11.568140,	670.972061,	139,	116,	108
000281,	1354.509766,	561.901978,	228.839701,	-15.722609,	660.301304,	139,	120,	116
000282,	1498.400024,	512.333313,	268.687894,	-33.727057,	615.550709,	130,	110,	116
000283,	1468.839966,	521.919983,	261.036103,	-30.473214,	624.450970,	124,	106,	107
000284,	1487.190430,	511.238098,	266.830024,	-34.465469,	621.265984,	132,	113,	109
000285,	1447.250000,	510.718750,	255.007102,	-35.175516,	630.376768,	133,	112,	115
000286,	1471.839966,	502.826660,	262.524184,	-37.970876,	625.206470,	130,	112,	109
000287,	1499.400024,	515.584595,	272.136268,	-32.846000,	622.559357,	125,	109,	113
000288,	1511.162842,	515.837219,	276.186413,	-32.685364,	621.374226,	120,	106,	104
000293,	770.200012,	815.400024,	-28.676042,	207.275926,	1539.653873,	41,	50,	58
000294,	814.500000,	795.500000,	13.993456,	188.670394,	1544.105530,	14,	23,	32
000295,	1186.500000,	646.000000,	204.943404,	24.391712,	848.407364,	80,	78,	81
